,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
420,GPU 2,0.0,0.0,0,0,0.0,,,2898949.0,
428,GPU 2,0.0,0.0,0,0,0.0,,,2752668.0,
436,GPU 2,0.0,0.0,0,0,0.0,,,5662395.0,
444,GPU 2,0.0,0.0,0,0,0.0,,,1590392.0,1095024.0
452,GPU 2,0.0,0.0,0,0,0.0,,,1188802.0,709110.0
460,GPU 2,0.0,0.0,0,0,0.0,,,1199273.0,719563.0
470,GPU 2,0.0,0.0,0,0,0.0,,,1199373.0,719624.0
478,GPU 2,0.0,0.0,0,0,0.0,,,1668483.0,1147082.0
486,GPU 2,0.0,0.0,0,0,0.0,,,1193708.0,740203.0
490,GPU 2,0.0,0.0,0,0,0.0,,,1193708.0,740203.0
494,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,1199225.0,724749.0
502,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,834392.0,349401.0
